referring_file,line_or_key,referenced_path,reference_type,proposed_replacement,migration_risk,automatic_or_manual_update,validation_method
scripts/acquire_dune_vaults.py,1002,"state = json.loads(paths[""state""].read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_vaults.py,1005,"with paths[""raw""].open(newline="""", encoding=""utf-8"") as handle:",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_vaults.py,1035,"original = json.loads(paths[""state""].read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_vaults.py,1057,"subwindow_paths(CHUNK_05_SUBWINDOWS[0])[""state""].read_text(",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_vaults.py,1062,"subwindow_paths(CHUNK_05_SUBWINDOWS[-1])[""state""].read_text(",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_vaults.py,1139,"state = json.loads(paths[""state""].read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_vaults.py,1148,"payload = json.loads(paths[""payload""].read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_vaults.py,1162,"payload = json.loads(paths[""payload""].read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_dune_vaults.py,1171,"state = json.loads(paths[""state""].read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_phase1e_b_representative_vaults.py,9,__future__,python_import,__future__,low_external_import,retain,compileall
scripts/acquire_phase1e_b_representative_vaults.py,11,argparse,python_import,argparse,low_external_import,retain,compileall
scripts/acquire_phase1e_b_representative_vaults.py,12,csv,python_import,csv,low_external_import,retain,compileall
scripts/acquire_phase1e_b_representative_vaults.py,13,dataclasses,python_import,dataclasses,low_external_import,retain,compileall
scripts/acquire_phase1e_b_representative_vaults.py,14,datetime,python_import,datetime,low_external_import,retain,compileall
scripts/acquire_phase1e_b_representative_vaults.py,15,decimal,python_import,decimal,low_external_import,retain,compileall
scripts/acquire_phase1e_b_representative_vaults.py,16,hashlib,python_import,hashlib,low_external_import,retain,compileall
scripts/acquire_phase1e_b_representative_vaults.py,17,json,python_import,json,low_external_import,retain,compileall
scripts/acquire_phase1e_b_representative_vaults.py,18,os,python_import,os,low_external_import,retain,compileall
scripts/acquire_phase1e_b_representative_vaults.py,19,pathlib,python_import,pathlib,low_external_import,retain,compileall
scripts/acquire_phase1e_b_representative_vaults.py,20,re,python_import,re,low_external_import,retain,compileall
scripts/acquire_phase1e_b_representative_vaults.py,21,sys,python_import,sys,low_external_import,retain,compileall
scripts/acquire_phase1e_b_representative_vaults.py,22,tempfile,python_import,tempfile,low_external_import,retain,compileall
scripts/acquire_phase1e_b_representative_vaults.py,23,typing,python_import,typing,low_external_import,retain,compileall
scripts/acquire_phase1e_b_representative_vaults.py,25,pandas,python_import,pandas,low_external_import,retain,compileall
scripts/acquire_phase1e_b_representative_vaults.py,27,"sys.path.insert(0, str(Path(__file__).resolve().parents[1]))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_phase1e_b_representative_vaults.py,29,scripts,python_import,scripts,low_external_import,retain,compileall
scripts/acquire_phase1e_b_representative_vaults.py,34,ROOT = Path(__file__).resolve().parents[1],dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_phase1e_b_representative_vaults.py,265,"with path.open(""rb"") as handle:",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_phase1e_b_representative_vaults.py,277,"descriptor = os.open(path, os.O_RDONLY)",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_phase1e_b_representative_vaults.py,291,temporary = Path(name),dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_phase1e_b_representative_vaults.py,314,temporary = Path(name),dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_phase1e_b_representative_vaults.py,403,"streams[stream] = json.loads(paths[""state""].read_text())",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_phase1e_b_representative_vaults.py,408,json.loads(bark_state.read_text()),dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_phase1e_b_representative_vaults.py,423,"reconstruction_metadata_path.read_text(encoding=""utf-8"")",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_phase1e_b_representative_vaults.py,426,"reconstruction_validation_path.read_text(encoding=""utf-8"")",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_phase1e_b_representative_vaults.py,508,"""path"": relative(Path(__file__)),",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_phase1e_b_representative_vaults.py,509,"""sha256"": sha256_file(Path(__file__)),",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_phase1e_b_representative_vaults.py,544,"template = phase1e.TEMPLATE_PATH.read_text(encoding=""utf-8"")",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_phase1e_b_representative_vaults.py,1017,"state = json.loads(paths[""state""].read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_phase1e_b_representative_vaults.py,1058,"state = json.loads(paths[""state""].read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_phase1e_b_representative_vaults.py,1082,"state = json.loads(paths[""state""].read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_phase1e_b_representative_vaults.py,1124,"state = json.loads(paths[""state""].read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_phase1e_b_representative_vaults.py,1207,"with path.open(encoding=""utf-8"") as handle:",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_phase1e_b_representative_vaults.py,1257,"with path.open(encoding=""utf-8"") as handle:",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_phase1e_b_representative_vaults.py,1372,"with temporary.open(""x"", newline="""", encoding=""utf-8"") as handle:",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_phase1e_b_representative_vaults.py,1407,"with temporary.open(newline="""", encoding=""utf-8"") as handle:",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_phase1e_b_representative_vaults.py,1514,"state = json.loads(paths[""state""].read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_phase1e_b_representative_vaults.py,1564,"with final_path.open(newline="""", encoding=""utf-8"") as handle:",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_phase1e_b_representative_vaults.py,1669,"state = json.loads(paths[""state""].read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_phase1e_b_representative_vaults.py,2095,"state = json.loads(paths[""state""].read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_phase1e_b_representative_vaults.py,2106,"payload = json.loads(path.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_phase1e_b_representative_vaults.py,2395,"with path.open(newline="""", encoding=""utf-8"") as handle:",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_phase1e_b_representative_vaults.py,2405,with LIQUIDATION_ACTIONS_PATH.open(,dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_phase1e_b_representative_vaults.py,2682,market = pd.read_csv(MARKET_PATH),dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
scripts/acquire_phase1e_b_representative_vaults.py,2687,"protocol = pd.read_csv(PROTOCOL_PATH, low_memory=False)",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
